url,carName,className,modelName,color,year,gear,cylinders,driveTrain,insideColor,seatsType,slideRoof,parkSensors,camera,dvd,cd,bluetooth,gps,mileage,price,warranty,advertiseDate,contact,owner
http://www.qatarsale.com/mycar_e.aspx?carid=242784,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"224,000 Q.R.",YES,11-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242788,Toyota,Land Cruiser,GXR,Black,2018,Automatic,8,4WD,Brown,Cloth,YES,YES,YES,YES,YES,YES,YES,0 Km,"247,000 Q.R.",YES,18-08-2018,+974 70119000,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242789,Ford,F,100,Red,1953,Automatic,8,RWD,Beige,Leather,NO,NO,NO,NO,NO,NO,NO,0 Km,"134,000 Q.R.",NO,11-03-2018,+965 90950606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242794,Audi,Q7,S-Line,Silver,2016,Automatic,6,AWD,Brown,Leather,YES,YES,YES,NO,YES,YES,YES,"48,000 Km","138,000 Q.R.",YES,11-03-2018,+974 55561356 ,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242868,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,0 Km,"270,000 Q.R.",YES,23-07-2018,+974 33212547,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242874,Toyota,Land Cruiser,GXR,White,2018,Automatic,6,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,NO,0 Km,"198,000 Q.R.",YES,23-07-2018,+974 33212547,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242876,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"267,000 Q.R.",YES,23-07-2018,+974 33212547,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242885,Nissan,Civilian,,White,2014,Manual,4,FWD,Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,"127,000 Km","65,000 Q.R.",NO,07-06-2018,+974 33212547,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242892,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,YES,YES,YES,YES,0 Km,"260,000 Q.R.",YES,05-04-2018,+974 33762792,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242894,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"260,000 Q.R.",NO,31-05-2018,+974 33762792,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242918,Toyota,Sequoia,,Black,2011,Automatic,8,4WD,Beige,Cloth,NO,YES,NO,NO,YES,NO,NO,"169,000 Km","50,000 Q.R.",NO,09-08-2018,+974 44581444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=242998,Toyota,Previa,,White,2012,Automatic,6,FWD,Beige,Cloth,YES,YES,NO,NO,YES,NO,NO,"216,000 Km","32,500 Q.R.",NO,13-03-2018,8001800,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243036,Toyota,Land Cruiser,GXR,Black,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"227,000 Q.R.",YES,15-04-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243037,Toyota,Land Cruiser,GXR,Dark Gray,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"227,000 Q.R.",NO,13-03-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243039,Toyota,Land Cruiser,VXR,Black,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"259,000 Q.R.",YES,29-05-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243040,Toyota,Land Cruiser, LX,White,2018,Manual,6,4WD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,0 Km,"109,000 Q.R.",YES,18-03-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243058,Lexus,LX,570 S,White,2018,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"402,000 Q.R.",YES,29-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243062,Toyota,Land Cruiser, LX,White,2018,Manual,6,4WD,Beige,Cloth,NO,NO,NO,NO,YES,YES,NO,0 Km,"119,000 Q.R.",YES,13-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243063,Toyota,Land Cruiser,GXR,Pearl,2018,Automatic,6,4WD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,0 Km,"188,000 Q.R.",YES,13-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243115,Ford,Mustang,Shelby,Orange,2016,Manual,8,RWD,Black,Leather,NO,NO,YES,NO,YES,YES,NO,0 Km,"208,000 Q.R.",YES,10-05-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243161,Nissan,Civilian,,White,2016,Manual,4,RWD,Dark Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,0 Km,"155,000 Q.R.",YES,10-10-2018,+974 44068444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243167,Porsche,356,speedster ,Silver,1962,Manual,4,RWD,Black,Leather,NO,NO,NO,NO,NO,NO,NO,"33,000 Km","650,000 Q.R.",NO,01-08-2018,+974 44068444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243180,Nissan,Patrol,Safari,White,2016,Manual,6,4WD,Dark Grey,Cloth,YES,YES,YES,NO,YES,YES,YES,"40,000 Km","105,000 Q.R.",NO,14-03-2018,+974 33314444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243297,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"279,000 Q.R.",YES,06-05-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243322,Suzuki,Grand Vitara,,Brown,2016,Automatic,4,4WD,Black,Cloth,NO,NO,NO,NO,YES,NO,NO,"8,000 Km","54,000 Q.R.",YES,15-03-2018,+974 30003387,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243328,Dodge,Durango,,White,2016,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,0 Km,"109,000 Q.R.",YES,30-06-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243338,Lexus,LX,570 S,Sonic Titanium,2018,Automatic,8,4WD,Maroon,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"399,000 Q.R.",YES,22-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243341,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"238,000 Q.R.",YES,15-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243349,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"257,000 Q.R.",YES,05-04-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243350,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,YES,0 Km,"220,000 Q.R.",YES,29-05-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243351,Nissan,Tiida,,White,2011,Automatic,4,FWD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"155,000 Km","18,000 Q.R.",NO,10-10-2018,+974 55543304,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243386,Porsche,911,GT3,Yellow,2018,Automatic,8,RWD,Black,Leather,NO,YES,YES,NO,YES,YES,YES,561 Km,"550,000 Q.R.",YES,11-10-2018,+974 44599666,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243452,Toyota,Prado,TXL,White,2016,Automatic,6,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,"34,000 Km","120,000 Q.R.",NO,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243455,Volkswagen,Golf,GTI,Silver,2016,Automatic,4,4WD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,"66,000 Km","114,000 Q.R.",YES,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243458,Toyota,Land Cruiser,VXR,Silver,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"9,000 Km","277,000 Q.R.",YES,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243460,Mercedes-Benz,S-Class,400,White,2015,Automatic,8,RWD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"38,000 Km","264,000 Q.R.",NO,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243464,BMW,M-Series,5,White,2006,Automatic,6,RWD,Red,Leather,YES,YES,YES,NO,YES,YES,YES,"195,000 Km","66,000 Q.R.",NO,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243465,GMC,Yukon,SLE,Black,2015,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"88,000 Km","132,000 Q.R.",NO,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243466,Dodge,Viper,SRT,Black,2013,Manual,10,RWD,Black,Leather,NO,YES,YES,NO,YES,YES,YES,"40,000 Km","263,000 Q.R.",NO,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243467,BMW,M-Series,6,Blue,2016,Automatic,6,RWD,Red,Leather,YES,YES,YES,NO,YES,YES,YES,"30,000 Km","326,000 Q.R.",YES,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243468,Suzuki,Vitara,,White,2016,Automatic,4,4WD,Beige,Leather,YES,YES,NO,NO,YES,YES,NO,"48,000 Km","43,000 Q.R.",NO,17-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243469,Ford,Edge,Sport,Black,2016,Automatic,6,4WD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,0 Km,"112,000 Q.R.",YES,29-04-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243470,Ford,Mustang,,Yellow,2016,Automatic,4,RWD,Black,Cloth,NO,YES,YES,NO,YES,YES,NO,0 Km,"105,000 Q.R.",YES,09-10-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243471,Toyota,Prado,,Silver,2019,Automatic,4,4WD,Beige,Cloth,NO,YES,YES,NO,YES,YES,NO,0 Km,"144,000 Q.R.",YES,09-10-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243473,Jeep,Grand Cherokee,Limited,Dark Gray,2016,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"139,000 Q.R.",YES,06-10-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243474,Dodge,Durango,,White,2016,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,NO,0 Km,"109,000 Q.R.",YES,14-07-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243476,Jeep,Wrangler,Sahara,Dark Gray,2016,Automatic,6,4WD,Black,Cloth,YES,NO,YES,NO,YES,YES,NO,0 Km,"119,000 Q.R.",YES,12-06-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243477,Jeep,Wrangler,Sahara,White,2016,Automatic,6,4WD,Black,Cloth,NO,NO,YES,NO,YES,YES,NO,0 Km,"119,000 Q.R.",YES,06-10-2018,+974 44312828,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243478,Rolls-Royce,Phantom,,White,2016,Automatic,12,AWD,Beige,Leather,NO,YES,YES,YES,YES,YES,YES,"11,000 Km","990,000 Q.R.",YES,03-09-2018,+974 33777732,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243489,Dodge,Durango,Limited ,White,2016,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,0 Km,"106,000 Q.R.",YES,22-09-2018,+974 44311606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243491,Jeep,Grand Cherokee,Overland,White,2016,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,0 Km,"145,000 Q.R.",YES,22-09-2018,+974 44311606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243492,Jeep,Wrangler,Sahara, Gray,2016,Automatic,6,4WD,Black,Cloth,NO,NO,NO,NO,YES,YES,YES,0 Km,"119,000 Q.R.",YES,29-09-2018,+974 44311606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243515,Nissan,Patrol,,White,1998,Manual,6,4WD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"114,000 Km","22,000 Q.R.",NO,17-07-2018,+974 55294000,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243546,Foton,AUV,,White,2017,Manual,6,RWD,Blue,Cloth,NO,NO,NO,NO,YES,NO,NO,0 Km,Not Available,YES,17-03-2018,+974 33786583,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243621,Lexus,LX,570,White,2016,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"9,000 Km","329,000 Q.R.",YES,18-03-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243646,Toyota,Land Cruiser,GXR,Dark Gray,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,YES,0 Km,"239,000 Q.R.",YES,20-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243647,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,YES,YES,YES,YES,0 Km,"233,000 Q.R.",YES,18-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243648,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"255,000 Q.R.",YES,30-09-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243650,Lexus,LX,570,White,2018,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"399,000 Q.R.",YES,18-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243651,Lexus,LX,570,Sonic Titanium,2018,Automatic,8,4WD,Maroon,Leather,YES,YES,NO,YES,YES,YES,YES,0 Km,"399,000 Q.R.",YES,15-04-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243652,Lexus,LX,570,Sonic Titanium,2018,Automatic,8,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"399,000 Q.R.",YES,19-04-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243653,Lexus,LX,570,White,2018,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"425,000 Q.R.",YES,22-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243661,Toyota,Land Cruiser,GX, Gray,2014,Automatic,6,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,NO,"35,000 Km","145,000 Q.R.",NO,21-03-2018,+974 33314444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243662,Toyota,Land Cruiser,GXR,Dark Blue,2017,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,NO,"39,000 Km","205,000 Q.R.",YES,25-03-2018,+974 33314444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243801,Land Rover,Range Rover,Sport Autobiography,Sky Blue,2014,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,"56,000 Km","239,000 Q.R.",YES,01-10-2018,+974 33762792,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243832,Toyota,Land Cruiser,VXS White Edition,White,2018,Automatic,8,4WD,Maroon,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"306,000 Q.R.",YES,19-09-2018,+974 66660892,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243906,BMW,X-Series,3,Gold,2008,Automatic,4,4WD,Beige,Leather,NO,YES,NO,NO,YES,NO,NO,"104,000 Km","20,000 Q.R.",NO,29-09-2018,+974 55560226,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243956,Toyota,Land Cruiser,GXR White Edition,Pearl,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"247,000 Q.R.",YES,27-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243959,Toyota,Land Cruiser,GXR Black Edition,Black,2018,Automatic,8,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"247,000 Q.R.",YES,22-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243964,Toyota,Land Cruiser,GXR,Dark Gray,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,YES,0 Km,"232,000 Q.R.",YES,01-04-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243968,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"259,000 Q.R.",YES,08-04-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243970,Toyota,Land Cruiser,VXS White Edition,Pearl,2018,Automatic,8,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"302,000 Q.R.",YES,08-04-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243973,Toyota,Land Cruiser,VXS,Black,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"309,000 Q.R.",YES,20-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243991,Lexus,LX,570 S, Gray,2018,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"399,000 Q.R.",YES,25-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243992,Mercedes-Benz,E-Class,63 AMG,White,2010,Automatic,6,RWD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,"34,000 Km","163,000 Q.R.",NO,20-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243993,GMC,Sierra,,Black,2013,Automatic,8,4WD,Black,Leather,NO,YES,YES,NO,YES,YES,YES,"126,000 Km","55,000 Q.R.",NO,20-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243994,Land Rover,Range Rover,Sport Super charged,White,2014,Automatic,6,4WD,Brown,Leather,YES,YES,YES,NO,YES,YES,YES,"87,000 Km","209,000 Q.R.",YES,20-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243995,Lexus,LX,570 S,Black,2018,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"399,000 Q.R.",YES,20-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243996,Mercedes-Benz,G-Class,55 AMG,White,2011,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,"63,000 Km","212,000 Q.R.",NO,20-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=243997,Chevrolet,Tahoe,LTZ,Pearl,2011,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"86,000 Km","83,000 Q.R.",NO,20-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244031,Lexus,LX,570 S,Black,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"403,000 Q.R.",YES,08-04-2018,+974 50011002,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244099,Mercedes-Benz,G-Class,63 AMG, Gray,2017,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,YES,YES,YES,YES,"20,000 Km","439,000 Q.R.",YES,02-06-2018,+974 70667668,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244203,Toyota,Hilux,,White,2016,Manual,4,RWD,Red,Cloth,NO,NO,NO,NO,YES,NO,NO,"23,000 Km","69,000 Q.R.",YES,03-04-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244212,Toyota,Land Cruiser,VXR,Black,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,YES,0 Km,"254,000 Q.R.",YES,24-05-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244221,Toyota,Land Cruiser, LX,White,2018,Manual,6,4WD,Beige,Cloth,NO,NO,NO,NO,YES,YES,NO,0 Km,"119,000 Q.R.",YES,22-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244223,Jeep,Grand Cherokee,Overland,White,2016,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,0 Km,"145,000 Q.R.",YES,05-05-2018,+974 55831774,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244225,Toyota,Land Cruiser,GXR,White,2018,Automatic,6,4WD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,0 Km,"193,000 Q.R.",YES,19-08-2018,+974 50011002,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244232,BMW,7-Series,740 Li,Silver,2011,Automatic,6,RWD,Maroon,Leather,YES,YES,YES,YES,YES,YES,YES,"160,000 Km","34,000 Q.R.",NO,10-09-2018,+974 33133444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244239,Toyota,Land Cruiser,GXR,Black,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,YES,0 Km,"223,000 Q.R.",YES,22-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244241,Toyota,Land Cruiser,GXR,Pearl,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,YES,YES,YES,YES,0 Km,"233,000 Q.R.",YES,22-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244244,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"223,000 Q.R.",YES,22-03-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244246,Lexus,LX,570 S,Black,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,YES,YES,YES,YES,0 Km,"380,000 Q.R.",YES,27-06-2018,+974 55252313,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244247,Mitsubishi,Lancer,GT,Dark Gray,2016,Automatic,4,FWD,Black,Cloth,YES,NO,YES,NO,YES,YES,NO,0 Km,"48,000 Q.R.",YES,25-04-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244250,Lexus,LX,570 S,White,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"384,000 Q.R.",YES,09-10-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244267,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"235,000 Q.R.",YES,26-03-2018,+974 44581444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244268,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"235,000 Q.R.",YES,22-03-2018,+974 44581444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244289,Mercedes-Benz,G-Class,55 AMG,Black,2009,Automatic,8,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,"115,000 Km","168,000 Q.R.",NO,22-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244290,Land Rover,Range Rover,Sport Super charged,Black,2013,Automatic,8,4WD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,"170,000 Km","229,000 Q.R.",NO,22-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244291,Land Rover,Range Rover,Sport SE,White,2014,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"52,000 Km","215,000 Q.R.",NO,22-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244292,Mercedes-Benz,C-Class,63 AMG,White,2012,Automatic,6,RWD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,"51,000 Km","287,000 Q.R.",NO,22-03-2018,+965 98889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244295,BMW,X-Series,6,Gold,2014,Automatic,6,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"62,000 Km","103,000 Q.R.",NO,22-03-2018,+965 99046092,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244297,Mercedes-Benz,SLK-Class,200,Light Sky Blue,2013,Automatic,4,RWD,Maroon,Cloth,YES,YES,YES,NO,YES,YES,YES,"92,000 Km","79,000 Q.R.",NO,22-03-2018,+965 99046092,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244298,Chevrolet,Tahoe,LT,Gold,2011,Automatic,8,RWD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,"231,000 Km","51,000 Q.R.",NO,22-03-2018,+965 99046092,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244300,Mitsubishi,Pajero,GLS,Silver,2013,Automatic,6,4WD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,"73,000 Km","42,000 Q.R.",NO,22-03-2018,+965 99046092,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244302,Mercedes-Benz,CLS-Class,350,Black,2010,Automatic,6,RWD,Dark Grey,Leather,YES,YES,YES,NO,YES,YES,YES,"169,000 Km","63,000 Q.R.",NO,22-03-2018,+965 99046092,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244304,Mercedes-Benz,S-Class,320,Silver,2002,Automatic,6,RWD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"205,000 Km","27,000 Q.R.",NO,22-03-2018,+965 99046092,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244305,Chevrolet,Express,,Black,2003,Automatic,8,RWD,Beige,Leather,NO,YES,YES,YES,YES,YES,YES,"129,000 Km","28,000 Q.R.",NO,22-03-2018,+965 99046092,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=244307,Jaguar,XF,SV8,Silver,2009,Automatic,8,RWD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"119,000 Km","40,000 Q.R.",NO,21-05-2018,+974 66571630,Showroom
